comment	label
[终于, 狼, 大笑]	pos
[第一, 之旅, 一路, 本月, 目标, 3000, 点, 下跌]	neg
[今日, 报收, 三大, 股指, 绿盘]	neg
[破, 3300, 明日, 震荡, 3200]	pos
[明天, 大涨]	pos
[李大霄,  , 一年, 投资, 撸, 2017, 价值, 柚子]	pos
[稳稳, 调整]	pos
[原始股,  , 股权, 三板, 打新, 主板, 新, 线下, 售卖, 难]	neg
[改革, 股市, 生存, 想, 长远, 中国, 散户, 单一]	neg
[乱发,  , 懂, 装逼之人, 瞎, 贴]	neg
[分红, 投资收益, 利息, 差价]	neg
[ , 库存, 触顶, 原油, 江志, 美国, 多头, 松口气]	pos
[发布会, 新闻, 两会, 提混改]	pos
[银行存款]	neg
[改革, 股市, 生存, 想, 长远, 中国, 散户, 单一]	neg
[做好, 减仓, 请, 调整]	neg
[金股, 高送, 布局, 八大, 转]	pos
[十大, 后市, 来临, 调整, 级别, 名博看]	pos
[装逼, 真]	neg
[黑, 周四, 魔咒]	neg
[10, 一句, 听, 买, 龙净环保, 话, 胜, 炒, 年股]	pos
[不见, 月, 狂沙, 蔽日, 新股, 源头活水, 点滴]	neg
[第一, 主力, 时间, 消息, 该进, 资金]	pos
[ , 等待, 3180, 点, 短线, 反弹]	pos
[明天, 看涨, 大盘, 看跌]	pos
[实体, 经济, 股市, 发展, 状况]	pos
[明天, 上方, 下周, 3245, 点, 震荡, 整理, 收回]	pos
[周四, 小幅, 高开, 股指, 早盘]	pos
[周四, 小幅, 高开, 股指, 早盘]	pos
[点, 之上, 养老金, 3000, 入市]	pos
[特别, 马后炮, 专家, 无语]	neg
[国家, 利好, 喋喋不休, 中, 新股, 买入]	pos
[不停, 赚, 收评,  ]	pos
[A股, 命运, 图]	neg
[点, 必跌, 考验, 久盘, 3200]	neg
[视网, 股市, 公正, 公, 下跌, 推给乐, 想, 原因]	neg
[市值, 配售, 新股, 强烈要求]	pos
[美股, 投资]	neg
[红, 阳线, 预测, 巨, 之上, 明日, 40, 大盘, 暴揍, 盘口, 点, 大妈]	pos
[搞]	neg
[股票, 便宜]	neg
[检查, 未, 医生, 不适, 身体, 近日, 感觉, 发现异常]	neg
[鼎]	neg
[现实, 日收评, 大盘, 3.2, 谨慎, 死叉]	neg
[a, 完蛋, 上涨, 全球股市, 带动, 强劲]	neg
[拉开, 暴跌, 序幕, 大盘]	neg
[空间, 明天, 下跌]	neg
[A股, 全球, 环保, 红, 股市]	pos
[盘面, 周四, 盈利]	neg
[点见, 拜拜, 3000]	neg
[正式, 3202, 拔高, 上涨, 测试, 点]	pos
[ , 晚上, 长脸, 睡个, 好觉, 真]	neg
[票, 买, 3150, NMB, 还套, 000677]	neg
[ , 去年, 轨, 线下, 熊市, 当不了, 死, 发昏, 快去快回]	neg
[风险, 航天, 军工, 买]	neg
[测盘, 中阳, 月, 日林浦, 收小, 震荡, 高走, 平开]	neg
[ , 日, 月, 申购, 联网络, 发行, 亿]	neg
[股市, 有钱, 地方, 回收, 负, 人民币]	neg
[帖子, 发了]	neg
[意志, 尊重, 一意孤行, 市场]	neg
[清仓]	neg
[经济, 股市, 失真, 事实如此, 好坏, 睁眼]	neg
[谢, 拆细些, 提高, 中签率, 配号, 新股, 散户]	neg
[有望, 热点, 近期, 诞生]	pos
[该是, 指数, 市盈, 搭台, 科技股, 小盘股, 唱戏]	neg
[a,  , 股市, 股, 走, 外围, 顶, 放心, 跟着]	neg
[专家, 3260, 上个星期, 说, 乖乖, 刚到, 3300]	pos
[A股,  , 板块, 边调, 走, 收绿]	neg
[明天, 千万别, 12, 日, 学, 低开, 月, 跳空]	neg
[脑壳, 股指, 高位, 后市, 走, 阳, 好昏, 阴包]	neg
[喊娘, 哭爹, 未破位, 趋势, 盘, 反弹, 口说]	neg
[喊话, 市场]	pos
[顺利, 发, IP0, 利益, 保证, 投资者, 牺牲]	neg
[A股, 霸天, 躲起来, 猴子, 下跌]	neg
[ , 等待, 手, 管住, 钱, 投资, 赚, 冲动]	pos
[充着, 热门股, 新股, 一年, 门面, 大盘]	neg
[ , 日, 14, 月, 申购, 元成, 股份, 发行]	pos
[a, 股, 股市, 涨, 压, 跌, 天天, 垃圾, 欧美]	neg
[ , 明天, 果子吃, 日线, 吞噬, 空头]	pos
[只能, 指, 扑街, 一句, 拉, 指数, 诚心, 说]	neg
[低开, 明天, 抄底, 一个点, 套牢]	pos
[空间, 太, 回调, 大盘]	neg
[自会, 福报, 听, 牛市, 大者, 话]	pos
[ , 日, 14, 月, 申购, 常青, 股份, 发行]	pos
[碰到, 打新, 没中, 碰, 两年, 签]	neg
[散, 行情, 完, 2017, 年]	neg
[无知者, 说话, 感觉, 地方, 割肉]	neg
[ , 日, 天域, 月, 申购, 15, 发行, 生态]	neg
[ , 日, 16, 月, 圣龙, 申购, 股份, 发行]	neg
[一波,  , 上演, 猜错, 暴跌, 吞噬, 空头]	neg
[结束, 落地, 买, 两会, 消息, 卖]	pos
[不错, 预测]	pos
[指, 沪, 依旧, 震荡, 区间, 短期]	neg
[明天, 20, 天线, 跳空, 主力, 低开]	neg
[暗藏, 背后, 主力, 阴谋, 回调, 热点]	pos
[遭遇, 行情, 两会, 两点, 看好, 神奇]	pos
[二月, 随外, 盘, 数据, 趋好, 大涨]	pos
[ , 二四六, 星期天, 一三五, 不洗, 搓, 干, 休息]	pos
[ , 涨, 跌一跌, 缩量, 明天]	pos
[分析, 股市, 记得, 朋友, 喜欢, 留花, 2017, 感谢]	pos
[交易日, 20, 涨, 大盘, 折腾, 年, 70, 点, 赚]	pos
[显示, 做空, 期指, 中金公司, 砸, 期货, 盘]	neg
[价值,  , 哈哈哈, 跌, 投资]	neg
[进仓, 拉高, 几天, 出货, 散户, 资金]	neg
[美股, 暴涨]	pos
[股市, 悲伤, 想, 悲哀, 中国, 投资, 真的, 散户]	neg
[积德, 命中, 命, 接盘]	neg
[再来, 点位, 指数, 顶部, 打醒, 卖空]	neg
[0.8, 微跌, 个点, 0.1, 大盘, 暴涨, 今日]	pos
[ , 行情, 陨落, 位, 明日, 得失, 紧盯, 变数, 一点, 龙头, 突生]	pos
[提到, 配合, 屎, 养老金, 跌成, 神]	neg
[养老金, 股票, 入市, 买, 忽悠, 牛]	pos
[抄底, 额, 上次, 敲敲, 跳水]	neg
[]	neg
[明天, 启航, 大笑, 下周, 探底, 回升]	pos
[需求, 一串, 市场, 上市, 渴望]	pos
[ , 重心, 指数, 沪, 两市, 明日, 下行, 深, 下移]	neg
[三月份, 持续, 下跌, 头部, 主, 基调]	neg
[行情, 结束, 这波, 碰, 连个, 3264]	neg
[退市, 钱, 几个, 赚, 玩]	neg
[大便, 大跌, 阴险, 股灾, 小涨]	neg
[!, 典型, 右肩, 下跌, 坐好]	neg
[视网,  , 指, 周四, 重挫, 拖累, 0.63, 震荡, 受乐, 下跌, 创业板]	neg
[玩, 特色, 炒, 炒股]	neg
[ , 指, 沪, 跌, 跳水, 强势股, 0.52, 领跌]	neg
[报效祖国, 经济, 成就, 服务]	pos
[中国, 小子, 股市, 运行, 市场规律]	neg
[炒]	neg
[股市, 按西, 准对, 股民, 中国, 小民]	neg
[拉即, 倒, 出局, 割肉]	neg
[脑壳, 股指, 高位, 后市, 走, 阳, 好昏, 阴包]	neg
[有图, 真相, 拉, 浪, 明日, 震荡]	neg
[猩猩, 相惜]	neg
[形态, 头部, 大盘]	neg
[顶部, 既成事实, 高点, 上半年, 本周]	pos
[明天, 走势, 人知]	pos
[明天, 无疑, 贯通, 伤]	neg
[ , 震荡, 指, 视网, 沪, 跌, 乐, 阶段, 股价, 创, 0.52, 新低]	neg
[明天, 甚]	pos
[A股, 自信]	neg
[退市, 亏损, 为啥, Ipo, 勒令, 强制, 公司]	neg
[点半, 15, 准时, 股指, 松绑, 跳水, 年, 期货]	neg
[好晕,  , 脑壳, 霸天, 威震, 包装, 疯狂, 一回, 上市]	neg
[A股, 管它, 涨声, 最有, 爬, 外围, 个性, 市场]	neg
[有何感想, 开心, 走势]	neg
[原始股, 精忠, 乾坤, 岳秋杉, 诈骗]	neg
[A股, 股市, 外围, 死, 要作, 大涨]	neg
[明天, 今晚, 中一签, 子弹, 剩下, 一发, 只求]	pos
[阿斗, 扶不起]	neg
[遍地, 股神]	neg
[成立, 波峰]	neg
[明天, 股指, 捞一把, 下午, 周五, 猛开, 空单]	pos
[现金, 王, 确认, 下跌, 调整, 退出, 大盘, 观望]	neg
[a, 四海, 威武, 拉下水, 外围, 红总要, 显不出]	neg
[终于, 串成, 珍珠, 项链]	pos
[明天, 低开, 通知, 拭, 低, 走, 跌破, 3000, 请, 点, 大盘]	neg
[阻力, 头, 寡妇]	neg
[ , 明天, 变异, K, 下周, 炮, 难看, 空方, 小阴小阳, 线]	pos
[逗得,  , 帖子, 笑, 写]	neg
[拉, 浪, 明日, 震荡]	neg
[骂, 玩, 地方, 骨气, 换, 销户, 股瘾]	neg
[A股, 骂, 不想]	neg
[便宜, 抵制, 小散, 没钱, 买, 浪漫, 棒槌, 滚]	neg
[点位, 满仓, 两会, 收盘, 份, 精准]	pos
[死, 3300]	pos
[牠, 笑话, 外, 世界, 股本, 我大癌, 全球股市, 涨]	pos
[收评, 趋势, 未破位, 3300, 反弹, 再攻, 洗盘]	pos
[象, 号, 山崖, 掉, 走势, 12.2, 感觉]	neg
[亏光, 反正, 屁事, 大盘, 老子, 关, 涨跌, 破产]	neg
[成, 圆弧形, 圆弧]	neg
[没人, 蹦, 30, 庄股, 哒, 投, 倒, 投资, 价值, 万压]	neg
[红, 前奏, 到来, 中国, 全球, 绿, 股灾]	neg
[A股]	neg
[股市, 唯一, 绿盘]	neg
[安静, 消息]	neg
[股市, 早该, 关闭]	neg
[兴风作浪, 松绑, 新加坡, 期指, A50]	neg
[ , 指, 沪, 0.5, 跌, 跳水, 强势股, 领跌]	neg
[行情, 周线, 指数, 50, 上证, 调整]	neg
[真相]	neg
[xxx]	neg
[主力, 洗牌, 钱, 成送, 散户, 精]	neg
[跑, 抛]	neg
[受伤, 能不拉, 指数]	neg
[55, 牛市, 见底, 14]	pos
[坑, 涨, 爹, 哭, 全球]	neg
[明天, 不算, 中银, 收评]	pos
[丢到, 丢人, 家]	neg
[低开, 明天, 走]	neg
[股市, 形态, 昨天, 上涨, 说, 散户]	neg
[地球, 不赞, 恥辱]	neg
[A股, 中国台湾, 冰岛, 越南, 外, 中国, 斯里兰卡]	neg
[热爱生活, 自我, 爱惜, 身体, 流氓, 热爱]	neg
[收盘, 太, 技术]	neg
[明天, 盘, 大盘, 清, 不红]	neg
[股市, 学, 技术, 皮毛, 点, 新手]	neg
[子, 吃, 上海, 大嘴巴, 老梁头]	pos
[ , 股指, 盘面, 惊, 退潮, 迹象, 风格, 切换, 震荡, 回调, 热点]	pos
[语]	neg
[A股, 散户, 神奇, 任性, 放空气]	neg
[主力, 拉, 硬着头皮, 行情, 货]	pos
[洗洗, 健康, 回调, 3200]	pos
[事不谈]	neg
[币, 尼玛, 满意]	neg
[一段时间, 清仓, 早上]	neg
[55, 牛市, 见底, 14, 爷]	pos
[头领, 中字, 跌]	neg
[我错]	neg
[明天, 收评, 中, 中阴, 不算, 阴]	pos
[14, 牛市, 55, 买, 见底, 卖]	pos
[14, 牛市, 55, 买, 见底, 卖]	pos
[收市, 开涨, 港股, 癌股]	pos
[昨晚, 300, 美股, 下跌, 点, 大涨]	neg
[看空, 今晚, 鬼哭狼嚎]	pos
[主力, 唱对台戏, 二会]	neg
[大跌, 大涨]	neg
[!, 再见, 大盘, 破位, 3182, 点]	neg
[尾盘, 明天, 跳空, 低开, 买下, 开盘, 伏笔, 拉升]	pos
[早盘, 推荐, 涨停]	pos
[好事, 数字, 算, 跌]	neg
[起哄, 量, 没多大, 呼悠, 瞎, 散户]	neg
[ , 轨, 回年, 目标, 线下, 2174]	pos
[点位, 咱说, 拉, 地方, 持续, 那必, 争锋, 多空]	pos
[恭喜, 答对]	pos
[涨出, 风险, 该涨, 稳定, 跌, 说, 跌出]	neg
[大势已去]	neg
[数百只, 股票, 两市, 喜讯, 报收, 红盘]	pos
[尾拉, 可耻]	neg
[大跌, 主升浪]	neg
[股市, 赌, 黑色, 中国, 埸, 星期四, 搞]	neg
[节节败退]	neg
[腊鸡, 真, 尼玛]	neg
[坑,  , 始终, 初恋, 庄家]	neg
[股市, 想, 走势, 阴跌, 中国, 健康]	neg
[大跌]	neg
[奇萌, 大盘]	pos
[我国, 炒股, 痛苦]	neg
[点, 欧美, 大跌, 坐等, 2100]	neg
[3230, 两天, 月, 说破, 嘻嘻哈哈, 撑, 咱上]	neg
[卖股, 炒股]	neg
[鄙视]	neg
[阴线, 化解, 下午, 危机, 大盘, 收, 拉升]	pos
[调整, 2638, 大盘]	neg
[砸, 晕, 市场, 被险资]	neg
[一群, 机构, 明代, 明, 股盲, 傻, 逼]	neg
[戈壁, 马勒]	neg
[辛辛苦苦, 可怜, 散户, 远离, 血汗钱]	neg
[骂人]	neg
[位置, 横盘, 咯]	neg
[3233]	neg
[明天, 反弹, 3211]	pos
[3300]	pos
[一跌]	neg
[鬼]	neg
[明天, 失守, 悬念, 3200]	pos
[3250, 这波, 3180, 调整]	neg
[新一轮, 股灾]	neg
[期货, 表现, 股指]	pos
[指数, 拉, 发, 新股, 流出, 多钱, 国家队]	neg
[轻易, 明天, 低吸, 买, 昨天, 迟, 割肉, 清仓]	neg
[处于, 大盘股, 顶部, 出货, 机构, 群体]	neg
[全球, 感觉, 买单]	neg
[跌得, 一塌糊涂, 慢牛]	neg
[指数, 朋友, 语, 亏, 大便, 涨跌, 个股]	neg
[恶心, 到家, 故事]	neg
[2900, 社保, 回到, 大盘, 金, 顶, 点, 入市]	pos
[300386]	neg
[激动, 市场, 情绪]	pos
[畜生]	neg
[⋯, 威武]	neg
[打压, 中国, 股市]	neg
[自杀, 股市, 哭, 跳水]	neg
[帽子, 赞, 颜色, 戴, 鼓掌]	pos
[迹象, 不屑, 结束, 反弹, 大盘]	pos
[拉, 不拉, 跌, 本事, 买, 孙子, 干嘛]	neg
[放空, 哈哈哈]	neg
[扫把, 一扫而光, 星, 上场]	neg
[10, 跌破, 线, 大盘]	neg
[板块, 各股, 涣散, 涨跌, 摊手, 今日, 热点]	pos
[触碰, 客, 下轨, BOLL, 分钟, 60, 短线, 抄底]	pos
[来得, 猛烈, 暴风雨]	neg
[够]	neg
[警惕, 放松, 模式, 黑, 暴跌, 变]	neg
[特听]	neg
[调整, 大盘]	pos
[恨, 炒股]	neg
[明天, 大跌]	neg
[美股, 创新, 高]	pos
[强行,  , 老子, 主力, 演戏, 狗, 买入, 太假]	pos
[鸡毛]	neg
[断头, 股灾]	neg
[毁人, 市场, 不倦]	pos
[挺狠, 跌, 大盘, 点, 真的, 个股]	neg
[骂]	neg
[跌出, 屎]	neg
[俏皮, 太牛]	neg
[磨样工]	neg
[明天, 哭, 绿, 大盘]	neg
[这是, 股指, 响响, 表现, 期货, 终于, 放开]	pos
[汉奸]	neg
[股市, 没好, 假大空]	neg
[股市, 无语]	neg
[有钱, 任性]	neg
[天要, 变, 颜色]	pos
[玩完]	neg
[尾盘, 厉害, 想到, 跌, 外盘, 大涨]	neg
[真的, 我服]	neg
[a,  , 指, 掉, 名叫, 道, 刷新, 高, 向下, Z, 不停]	pos
[理由, 股市, 大便, 跌, 悲哀, 中国, 找]	neg
[垃圾]	neg
[期货, 松绑, 股指]	pos
[21000, 道, 指]	neg
[期货,  , 够, 杀跌, 狠]	neg
[涨多, 涨, 太, 跌多, 跌]	neg
[诱话]	neg
[10, 日, 先, 格力, 日线, 5.86, 线下, 地产, 不妙, 上证, 穿]	pos
[中国, 股市, 奇葩]	neg
[符合, 判断, 散户]	neg
[试试, 股民, 不让, 虐待]	neg
[专业, 跳水队]	neg
[好稳]	neg
[股指, 期祸]	neg
[股市, 政治, 机构, 涨, 一踏, 支持, 煳, 讲, 美国]	pos
[怪胎, 股市]	neg
[持币, 控制, 风险, 推荐, 冲高, 暂时, 尾盘, 减仓]	neg
[A股, 真, 指数]	neg
[王八, 不屑, 绿]	neg
[ , 草, 垃圾, 两点, 股一到, 大跌]	neg
[呐喊, 跳舞, 跳水]	neg
[痛打落水狗]	neg
[离手, 愿赌服输, 买好]	neg
[三百万元, 假摔, 太假, 买入]	pos
[明天, 欢, 青丹, 疯, 砸, 小子]	neg
[中国, 妈, 股市, 奇葩, 真]	neg
[亏死]	neg
[金钱, 献花, 珍爱, 谷市, 远离]	neg
[已死, 有事, 烧纸, 胜利, 大盘]	neg
[玩, 中国, 股市, 真心, 累]	neg
[大涨, 股市, 世界, 催, 悲]	pos
[明天, 赚, 空单]	pos
[处于, 开, 大盘股, 明明, 线图, 顶, 群体]	neg
[业绩, 垃圾股, 拉不动, 盘大, 地板, 股价, 股票]	neg
[拉, 崩盘, 指标股, 队, 管家]	neg
[假摔, 买, 主力, 上当, 笨蛋, 散户]	neg
[麻痹]	neg
[再创新高, 探底, 中国, 外围, 股指]	neg
[稳中求进, 指数]	neg
[散户, 大庄出, 接]	neg
[涨, 出货, 操, 追进, 无语, 套]	neg
[等待, 调整, 漫长, 大盘]	neg
[CNBD]	neg
[狂跌]	neg
[俄罗斯, 拼]	neg
[叉, 亏大, 日线, 死]	neg
[变盘, 开启, 下降, 通道]	neg
[股市, 垃圾]	neg
[像样, 回调, 等待]	neg
[这下, 喊, 天天, 狼来了, 真的, 狼]	neg
[好大个, M, 微笑]	neg
[]	neg
[ , 外围, 脸疼, 大涨]	pos
[泥马, 四壁]	neg
[团结起来, 股市, 支持]	pos
[接完, 挺住, 国, 套]	neg
[专业, 对口]	neg
[妈]	neg
[尾盘, 推荐]	pos
[好好, 跌, 使劲]	neg
[明天]	pos
[暴增, 股, 业绩, 黄斌汉, 潜力, 锂电]	neg
[指数, 走出, 随波, 骨气, 走, 路]	neg
[删, 不用, 帖子, 发张, 只不过, 图片]	neg
[根, 明天, 中阳]	pos
[特色]	neg
[要点, 面子]	neg
[指标, 作假, 忘记, 股市, 大盘]	neg
[艹, 龟, 爱龟]	neg
[赤脚大仙]	neg
[低开, 明天, 高, 走]	pos
[七仙女, 摘, 桃子, 两天]	neg
[自由落体]	neg
[加, 杠杆, 买, 被套, 中国, 黄金, 大妈]	neg
[ , 清仓, 走]	neg
[无耻, 真]	neg
[新官上任三把火]	neg
[Rnm]	neg
[跑, 跳水]	neg
[明天, 面, 技术, 变盘, 概率, 高, 向下, 资金]	pos
[走, 大跌]	neg
[狂泻]	neg
[咣当, 声音, 股票, 涨, 听见]	pos
[同志, 看法, 下跌]	neg
[比奥, 门, 股市, 哭, 奥门]	neg
[回调]	neg
[明明, 机构, 黑, 嘴, 可恶, 欺骗]	neg
[幸福, 股票, 没买, 感觉, 惨, 劳资]	neg
[理由, 好好, 外围, 炒股, 暴涨, 清仓]	pos
[股市, 亲爱, 走出, 欧美, 创新, 高, 滴大]	pos
[换, 资产, 卖, 行, 钱, 有行, 鼓掌, 股票]	pos
[全球, 熊冠]	neg
[连拉, 吓跑, 鳄, 指数]	neg
[A股, 緑, 环保, 美丽]	pos
[人气, 关门]	neg
[跌停, 千古]	neg
[看图, 无话]	neg
[A股, 独孤求败, 独立, 走, 傲, 趋势]	neg
[股指, 领, 机构, 干什么, 支持, 期货, 砸]	pos
[处于, 形态, 一群, 顶部, 出货, 机构, 图]	neg
[小盘股, 跌死, 癌股]	neg
[ , 试试, 股票, 跌不晕, 买, 不想]	pos
[跌时, 脱轨, 涨时, 接轨]	neg
[股民, 点上, 套牢, 巨, 钱, 万股, 千金, 五千, 难]	neg
[控制, 专, 人品, 手机]	neg
[碰到, 20, 没事, 天线]	pos
[尾盘, 个点, 跑, 暴跌, 70, 站岗]	neg
[解决, 经济, 实体, 服务, 能力]	pos
[宰割, 死, 小散, 天生]	neg
[3100, 大盘]	pos
[明天, IPO12,  , 收个, 配合, 买, 家, 红盘, 发行]	pos
[放开, 期货, 一点]	neg
[调, 一分, 股票, 跌, 大盘, 没涨, 他妈的]	neg
[行情, 打落, 钓鱼, 棒, 告一段落, 狗]	neg
[]	neg
[留在, 撤退, 滴, 多余, 险资, 市场, 说]	neg
[东西, 这是, 丢人]	neg
[300386, 买入]	pos
[乌鸦, 站, 枝头]	neg
[跌停, 千家]	neg
[Wrnm]	neg
[死水一潭, 无庄, 稳, 天下, 严, 进, 房]	neg
[演习]	neg
[股指, 期货, 三大, 空军, 放开, 高, 市场]	pos
[处于, 股市, 大盘股, 顶部, 机构, 中国, 面对]	neg
[框子, 股票, 散, 撞, 涨]	neg
[粗话, 想来, 一句]	neg
[股, 中华, 习惯, 跳水, 两点, Y]	neg
[中国, 股市]	neg
[死翘翘, 死叉, 高位]	neg
[专治, 不服]	neg
[股到, 迷茫, 癌, 操盘手]	neg
[资金, 暴跌, 国家队, 链断裂, 大盘]	pos
[2900, 暴力, 静, 点, 抄底, 调整]	pos
[决战, 20, 分钟]	pos
[写, 小编, 收评]	neg
[a, 唯独, 纳闷, 股跌, 全球股市, 大涨]	pos
[A股, 天理不容, 跌]	neg
[蓝筹股, 引导, 任重道远, 选择]	pos
[A股, 股市, 个点, 世界, 敌, 大跌, 大涨]	neg
[这图]	neg
[不明真相, 群众, 估计, 美国, 昨天晚上]	pos
[撤]	neg
[明天, 跌, 大阳线, 来个]	neg
[中国, 透顶, 恶心, 股市]	neg
[跌]	neg
[开会, 跌破, 救市, 三千]	neg
[揍]	neg
[24, 分, 顶部, 结构调整, 60, 收盘, 2.23]	neg
[概率, 无忧, 明日, 搏, 大盘, 周五, 收阳大, 资金]	pos
[沪市, 站不住, 高位]	neg
[日, 出货, 上涨, 欧美, 可悲, 真]	neg
[A股, 只小得, 哭, 跌, 涨得, 外国]	neg
[乐, 暴跌, 视网]	neg
[预备, 听, 跳水, 跳, 运动, 口令]	neg
[妈, 服, 垃圾, 真]	neg
[点, 不破, 主升浪, 盘尾, 3223]	pos
[中国, 翻开, 股市, 不信, 说]	neg
[不知, 股市, 上涨, 做空, 赚钱, 难]	pos
[尾盘, 偷袭, 险资]	neg
[红盘, 收]	pos
[最烂, 中国, 股市, 全球]	neg
[直达, 暴跌, 下周, 半年线]	neg
[天天, 周线, 分, 磨, 下跌, 弱, 奶奶, 时, 反弹]	neg
[中国, 融资, 股市]	neg
[GJD, 拉上去, 本事, 指数]	neg
[神马, 玩意]	neg
[A股, 出货, 每次, 利用, 外盘, 大涨]	neg
[尾盘, 动力, 全柴, 参考]	neg
[狗屎, 再吐槽, 真]	neg
[股民, 折磨, 癌股]	neg
[中国, 幸福, 指数]	neg
[ , 收割, 开启, 模式, 共聚一堂]	neg
[上涨, 机会, 出逃]	pos
[尾盘, 微笑, 拉上来]	neg
[2.30, 准时, 跳伞]	neg
[走, 已绿, Macd]	neg
[崩盘, 哈哈哈]	neg
[笑, 猪]	neg
[股市, 股评, 狗屁, 点评, 专家, 黑, 嘴, 电视]	neg
[tm, 脸皮厚, 真]	neg
[拉, 顶不住, 有意思, 跌, 硬]	neg
[崩盘]	neg
[不妙, 大盘]	neg
[明天, 急跌, 叉, 大盘, 双头, MACD, 成立, 死]	neg
[!, 股市, 变本, 机构, 加励, 做空, 做]	neg
[天呀, 想, 一切都是]	neg
[大笑, 那才, 开个, 壮观, 跌停, 千股]	neg
[跑, 死, 熔断, 启动]	neg
[透顶, 恶心]	neg
[不接, 涨, 次新股]	pos
[股灾, 卖]	neg
[社保, 指数, 拉, 时, 入场, 亲们]	pos
[没救, 架势, 下行]	neg
[慌]	neg
[中国, 特色, 股市, 市场经济]	neg
[明天, 低开, 惨, 惨不忍睹, 巨阴, 唱]	neg
[中国, ..........., 股市]	neg
[跳水]	neg
[正式, 比赛, 跳水]	neg
[中国, 一枝独秀, 市场]	neg
[制造, 拉高, 主力, 泡沫, 炒作, 次新股]	pos
[下调, 大盘]	pos
[股灾]	neg
[ , 白酒, 板块, 中, 金, 七只, 上涨, 重仓, 空, 龙头股]	pos
[吓人]	neg
[期货, 牛, 股指, 准时]	neg
[离开, 癌股]	neg
[A股, 养老金, 尚末, 启敢, 入市, 拉升]	pos
[漂亮, 干]	pos
[点半, 操, 准时]	neg
[结束, 分, 这波, 时, 结构, 调整]	neg
[股指, 投机, 蛾子, 实体, 期货, 割, 厶, 放开, 韭菜, 沒, 好处]	neg
[两点, 准时, 跳水]	neg
[发, 新股, 站不住, 大盘]	neg
[跑, 分钱, 干嘛]	neg
[股市, 好好, 看一看, 中, 眼睛, 盯, 国内, 欧美]	neg
[牛股, 重庆, 大骗子, 东金聊]	neg
[垃圾, 狗]	neg
[中国, B, 真牛, 股市]	neg
[胜利, 回]	pos
[大盘, 32O, 破]	neg
[盘点, 点半, 砸, 奇葩, 法定]	neg
[开个, 杀]	neg
[满意]	neg
[什麼, 必跌, 為, 美大漲, 這是]	neg
