read_count	comment_count	title	author	release_date
6062	0	太阳鸟:简式权益变动报告书(二)	太阳鸟资讯	02-14
11437	4	太阳鸟:简式权益变动报告书(一)	太阳鸟资讯	02-14
4949	0	太阳鸟:简式权益变动报告书(三)	太阳鸟资讯	02-14
4522	2	估计下个星期复不了盘啊	上海手机网友	02-12
1570	0	就是每年的IPO要有较多的增加”例如	蓓蓟	02-11
1965	0	被广西400亿养老金看好的 皇氏集团吧002329:携	Uniquerwz	02-11
1809	0	担心上市公司	bangshizhenxi	02-11
1706	0	“十三五”污水处理及再生利用、生活垃圾无害化	天天交学费	02-10
1813	0	重组个屁！肯定是把老子钱拿去嫖娼了	股友clXfA7	02-10
1906	0	知道啥，不知道啥，所以不懂股票，所以亏损，你	实战大户	02-09
9443	3	问董秘	辽宁网友	02-09
31666	10	太阳鸟:关于重大资产重组事项的进展公告	太阳鸟资讯	02-09
1866	0	尽管格力电器占据了	我来求运气	02-09
2863	1	期望越高希望越小。	广东网友	02-08
2279	0	看淡的不是天通股东就是停牌前跑了的	广东佛山网友	02-08
22918	5	太阳鸟34亿买军工，罕见的并购设计避开了“大麻	爱是伤痛	02-08
8960	6	太阳鸟属创业版·涨跌难料	广东网友	02-08
7415	6	后悔停牌前买少了	湖南长沙网友	02-08
1981	0	五粮液上涨0.34元人民币	n1400050155...	02-08
6818	5	太阳鸟34亿买军工 罕见“股转债 债转股”设计！	天高任我飞6...	02-07
2351	0	潍坊男子信用卡账单多出万 浦发银行称事出有	BillyLuoYi	02-07
20331	12	太阳鸟复牌价之猜想	聚纳	02-07
2511	0	什么时候开啊，我这质押利息快一个半板了	股友urs1kd	02-06
2327	0	感觉利润预测就是吹！	上海网友	02-05
2661	0	利润补偿为什么不用股票补偿，补点利润算个鸟啊	上海网友	02-05
7348	0	问董秘	河北廊坊网友	02-05
11768	7	太阳鸟：船舶复苏+收购老牌军工，大牛！	期货0yye	02-03
4328	0	射频微机电（RFMEMS）等新技术研发中心（隐形4G	att99	02-03
36668	41	17年2月13-17日复牌大概率	att99	02-03
6005	2	太阳鸟拟33.42亿元并购亚光电子 02-03 02:55	baby喜气羊羊	02-03
47979	9	太阳鸟拟33.42亿元并购亚光电子	太阳鸟资讯	02-03
5796	1	成功以后就是高送转了	拉卡拉POS机	01-31
10476	7	太阳鸟厉害了这下，复牌暴涨，军工龙头	广东广州网友	01-31
6890	4	停牌期间船舶指数涨了24%	辽宁沈阳手机网友	01-28
11121	3	什么时候复牌	辽宁沈阳手机网友	01-27
15852	3	收购亚光后每股收益和总股本	别说得太满	01-27
8675	2	巨资收购亏损公司，10个跌停板。	勿忘承	01-26
51139	20	太阳鸟拟超30亿元收购资产 布局军工电子领域	太阳鸟资讯	01-26
27435	1	太阳鸟:发行股份购买资产并募集配套资金暨关联	太阳鸟资讯	01-26
20779	0	太阳鸟:西部证券股份有限公司关于公司关联方认	太阳鸟资讯	01-26
30610	3	太阳鸟:公司与成都亚光电子股份有限公司股东之	太阳鸟资讯	01-26
19412	0	太阳鸟:第三届董事会第二十三次会议决议公告	太阳鸟资讯	01-26
25832	2	太阳鸟:关于发行股份购买资产并募集配套资金一	太阳鸟资讯	01-26
12794	0	太阳鸟:关于本次重大资产重组前12个月内购买、	太阳鸟资讯	01-26
12445	0	太阳鸟:企业价值评估报告	太阳鸟资讯	01-26
11541	0	太阳鸟:成都亚光电子股份有限公司审计报告	太阳鸟资讯	01-26
10611	0	太阳鸟:西部证券股份有限公司在充分尽职调查和	太阳鸟资讯	01-26
11060	0	太阳鸟:审阅报告	太阳鸟资讯	01-26
9219	0	太阳鸟:创业板上市公司重大资产重组方案首次披	太阳鸟资讯	01-26
7479	0	太阳鸟:发行股份购买资产并募集配套资金暨关联	太阳鸟资讯	01-26
6798	0	太阳鸟:董事会关于评估机构的独立性、评估假设	太阳鸟资讯	01-26
6811	0	太阳鸟:独立董事关于公司发行股份购买资产并募	太阳鸟资讯	01-26
6933	0	太阳鸟:董事会关于发行股份购买资产并募集配套	太阳鸟资讯	01-26
6883	0	太阳鸟:西部证券股份有限公司关于公司本次重大	太阳鸟资讯	01-26
7149	0	太阳鸟:关于召开2017年第二次临时股东大会的通	太阳鸟资讯	01-26
6662	0	太阳鸟:第三届监事会第二十二次会议决议公告	太阳鸟资讯	01-26
6790	0	太阳鸟:独立董事关于公司发行股份购买资产并募	太阳鸟资讯	01-26
6626	0	太阳鸟:前次募集资金使用情况鉴证报告	太阳鸟资讯	01-26
6791	0	太阳鸟:北京金杜(成都)律师事务所关于公司发行	太阳鸟资讯	01-26
7543	0	太阳鸟:公司与成都亚光电子股份有限公司股东之	太阳鸟资讯	01-26
7969	0	太阳鸟:公司与成都亚光电子股份有限公司股东之	太阳鸟资讯	01-26
7875	0	太阳鸟:董事会关于停牌前公司股票价格波动未达	太阳鸟资讯	01-26
7430	0	太阳鸟:西部证券股份有限公司关于公司重大资产	太阳鸟资讯	01-26
12209	1	太阳鸟:2016年年度业绩预告	太阳鸟资讯	01-26
13908	12	太阳鸟：军民融合了，大喜大喜！	上海网友	01-26
8051	0	太阳鸟:重大资产重组停牌进展公告 公告日期：20	股友clXfA7	01-23
6976	0	东方财富网手机版     中国最大股票互动社区 立	股友clXfA7	01-23
19141	5	太阳鸟:重大资产重组停牌进展公告	太阳鸟资讯	01-23
9524	3	军民融合，第一次由顶层领衔！	上海网友	01-22
25586	15	客观看待太阳鸟复牌之涨跌辐。	广东广州网友	01-22
5841	0	车联网发展进入关键期 LED企业加快推进布局(精	n3667134581...	01-20
12535	7	到明天差不多6周了！！	att99	01-19
6421	0	完胜高铁：中国正研制超级磁悬浮列车:时速近300	n1420017562...	01-19
9081	2	完成了工商备案了，85%股权	Clus123	01-19
5983	0	什么时候开盘啊，质押也是有利息的，现在成本涨	股友urs1kd	01-18
5342	0	[牛][牛][牛]002587奥拓电子，成长中小创龙头，	n1404857731...	01-18
7258	1	300123：公告很多，没一个有用的！	上海网友	01-18
30568	11	太阳鸟:重大资产重组停牌进展公告(2017/1/16)	太阳鸟资讯	01-16
8655	3	完蛋了 彻底完蛋了	拖狗终结者	01-16
7521	3	现在看来还是停牌的好。安心。	广东广州手机网友	01-16
5903	0	深港通有望落地 养老金即将入市 下半年券商股将	n1791137274...	01-16
5846	0	"粘胶短纤价格现触底反弹 一周涨约10%	"	老白0591	01-14
12798	6	价格上30毋庸置疑	北京手机网友	01-14
6813	0	和天通一个阴谋，等着吧	股市大绳	01-14
9049	4	为什么不出公告，5天出一次，汇报进展的吗？	浙江宁波手机网友	01-13
6447	0	《国家网络安全空间战略》发布 鼓励企业做大做	qweasd1991	01-13
6947	1	今天做空者比猪都蠢 	冰小风	01-12
6891	0	太十年超级大牛已经启航，目标百元，下一个格力	价值发现王者	01-12
6435	0	新材料发展规划指南将发布先进复合材料等受关注	n1396886043...	01-12
6056	0	恒生的下跌明显地带有某种色彩了 	n9834135873...	01-12
6082	0	下周大盘前瞻:创业板等待“开门红”	wayne20160603	01-12
6050	0	我看散户快没了，不涨也难了！ 	儒国公	01-12
8584	2	终于可以安安心心的过年了	木易淼良	01-11
6367	0	来回参考的股	n1423463632...	01-11
6714	0	看来马上要复牌了。	广东广州手机网友	01-10
6291	0	A股“救市”已经升级 	蛋蛋就是好	01-10
18126	0	太阳鸟:2017年第一次临时股东大会决议公告	太阳鸟资讯	01-09
29250	4	太阳鸟:重大资产重组停牌进展公告(2017/1/9)	太阳鸟资讯	01-09
16279	0	太阳鸟:公司章程(2017年1月)	太阳鸟资讯	01-09
14663	0	太阳鸟:公司章程修订情况对照表	太阳鸟资讯	01-09
12336	0	太阳鸟:2017年第一次临时股东大会的法律意见书	太阳鸟资讯	01-09
14559	1	太阳鸟:简式权益变动报告书(一)	太阳鸟资讯	01-10
24555	5	太阳鸟:关于股东发生股权变更及签订一致行动协	太阳鸟资讯	01-10
10305	0	太阳鸟:简式权益变动报告书(二)	太阳鸟资讯	01-10
8426	3	讨论小鸟重组是否成功，不如讨轮小鸟好久能开盘	木易淼良	01-09
8553	2	最新消息，收购失败了。	bo1010	01-09
12932	5	一个提议，众君共进	修行者333	01-09
5754	0	重组成功啦	拖狗终结者	01-09
7628	2	最新消息，大概率不成功，哎	中国手机网友	01-08
4915	0	"凯龙股份与凯龙集团的５０亿奋斗目标2020！	"	东财网友665...	01-07
4724	0	中车要疯	n1430978730...	01-07
5309	0	太阳鸟好久能开盘，不太好说，光事情进展都要等	木易淼良	01-06
26133	2	太阳鸟:重大资产重组停牌进展公告(2017/1/6)	太阳鸟资讯	01-06
13877	2	太阳鸟重组成功了，天通也恭喜了	祖上是东屹	01-06
5145	0	先汇率、再国债、股市已经全面杀跌	东飞0769	01-04
5724	0	不管什么情况只要复牌就冲进去	湖北网友	01-04
5857	9	今天的走势低开～冲高翻红～跳水至3135点附近～	pengwenbin9	01-02
12687	3	天通股份发来贺电，预祝太阳鸟重组成功。	干细胞坚定...	01-02
5484	0	最后是折后再折。	iujl78iul	01-02
5541	0	每次股吧一致唱空的时候，趋势就要反转了	ytjmyuj	01-02
5542	0	支持宗庆后，也支持国家对电商加大管理，没有实	旁边还有	01-02
6340	0	狗屁,狗屁股泥巴泥巴	沪231327236...	01-01
282268	955	首批养老金权益类组合有望本周打款 最快将在本	财经评论	02-19
77049	322	四大报论再融资新政：维护中小股东利益 长期利	财经评论	02-20
63872	45	刘士余这一年：“刘氏语”频刷屏 加强投资者保	财经评论	02-20
73544	158	新规重塑融资格局：定增收紧壳股承压 两万亿再	财经评论	02-20
1108503	683	证监会2月17日核发IPO批文 12家企业筹资不超过5	财经评论	02-17
381886608	3713	1分钟开户，送1年Level-2极速行情！报名实盘大	东方财富网	06-15
9419	3	【讨论】霸屏跌幅榜！次新股是否还值得投资？	韭菜概念龙头	02-20
2225	7	【讨论】瑞特股份今日开板，你选择继续持股还是	股海深意	02-20
65688	11	涨停板预测：50只股票或涨停 附重大利好消息一	财经评论	02-20
65252	13	复盘：沪指险守3200点 狙击47只涨停股（名单）	财经评论	02-17
26037384	21098	  百万本金撬动百万收益！来了才知道赚不赚钱！	东方财富网	02-17
2	0	惊爆：瑞特股份主力已明了，重点把握转折点，稳	zhcl198412	02-20
1	0	全是散户再卖，傻逼还卖啥啊！！！	美琳美容	02-20
1	0	就凭美国航母又到南海，瑞特就能多涨三个板	超星神话	02-20
1	0	开始缩量了，主力也没筹码了，恐慌期过了，小散	山东沂源	02-20
30	0	今天收盘跌停，明天收盘-9.大家看看上周开板的	NAZIukvihc	02-20
43	0	坚持捂股 就算没中签 68元/股再卖出	北京网友	02-20
32	2	先进一手。分批在进，长期持有。	股友9bIMf5	02-20
109	1	意淫无罪	连续一字版	02-20
155	0	泪奔，主力为啥提前调整，打乱散户的信心？	土豆萝卜丝	02-20
243	1	50倍PE的创业板 后面再来五个涨停才涨	力量自然	02-20
126	0	主力没子弹了，散户门挺住，坚持不卖，可以买进	山东沂源	02-20
87	0	主力等着收你们筹码呢！坚持拿住！看好就不要后	采采98	02-20
56	0	都不要卖，相反继续买，把主力筹码吃干净，	股友Re1Kzv	02-20
186	0	股价不贵收筹码	股友nN22hJ	02-20
324	1	明天还有一个!跌停板!千万不要卖!赶紧主动买套	春天的黎明68	02-20
50	0	今天跌停！！！	华林卧龙	02-20
25	0	跌停	股友都在	02-20
77	0	为什么不跌停	半仓吉祥	02-20
274	1	想着稳妥点的，不太会操作的签友，赶快卖了吧，	mp961690077...	02-20
71	0	高端大气上档次，不到288不走人	鱼呢没了吃	02-20
41	0	主力等着收你们筹码呢！坚持拿住！看好就不要后	采采98	02-20
170	1	我已抄底，拉涨停吧！	蜗牛跑快点	02-20
63	0	曾提醒勿封单！此时杀进	洛浦凌波73	02-20
319	2	这题材怕什么，散户卖的差不多了就继续拉，参考	割肉割到没感觉	02-20
121	1	有本事跌停！我还买！	前海股权私募	02-20
168	1	你就是跌停，我也买！	前海股权私募	02-20
128	1	次新股要跌透，跌40个点再说	低调地潜伏	02-20
113	0	军工概念，小盘绩优	超星神话	02-20
367	2	哎吆，套住我了！烦死了！	前海股权私募	02-20
321	3	关键要有自己的看法！看好它就持有它！[胜利]	瑞特又涨停	02-20
111	0	全是大单买小单出我怕个球，不卖	四川绵阳手机网友	02-20
445	3	不到50的市盈率，热点题材，跌停也不卖。	心在1976	02-20
122	1	打压是不会卖的，蠢庄，拉升我才会卖	重庆手机网友	02-20
566	1	机构扫货，散户抛单。看好！！	兴化飞鱼	02-20
176	1	这年头 新股赚2万多 不错了！可以撤了	光头老汉	02-20
178	0	几万手打跌停！真是垃圾股	水木年华74	02-20
67	1	走喽，不等了，这熊玩意儿	天津手机网友	02-20
323	1	挂涨停，结果没看盘，62.65成交了[哭][哭][哭][	股友tGfvCJ	02-20
433	0	看看今天谁再卖，谁在吸筹码	LXS61	02-20
287	0	此股今天开板，绝对绝对是一个好机会!我已买入2	越亏越值钱	02-20
117	0	那些叫人封单的 自己跑的比兔子还快	大展鸿图1998	02-20
146	0	还有傻逼在做梦	北京网友	02-20
263	2	你们赶紧出，主力要筹码！不然，怎么拉？	广东佛山手机网友	02-20
199	0	大盘涨军工跌 大盘跌军工涨 300600也算军工 所	光头老汉	02-20
287	0	57，还有谁不相信的嘛？再次买入57元的500股！	前海股权私募	02-20
314	1	散户都出了	不断进步修行	02-20
193	0	有点斜!看不到5手的卖单，难道都是机构在抛?	湖北神农架手机网友	02-20
133	0	还有一个跌停，大家别买了	syn2203	02-20
50	0	坚持不卖	wjpwjp2	02-20
146	0	早上62卖了，马上57买入。争取T成功！	前海股权私募	02-20
309	3	我是不会卖的，拿到2018年在说	大地瓜63918	02-20
285	0	流通市值14.3亿，已经有快4个亿到庄家手中了！	ZHHHZHHH	02-20
119	0	小散们在卖，哈哈哈，大资金再买	小Qiang哥	02-20
72	0	买了100股，不要急，慢慢加仓	幸福的小股东	02-20
404	1	57元，必买！	前海股权私募	02-20
130	0	今天洗出去多少人？老子就不卖，等着将来送股分	LXS61	02-20
224	0	全仓，虽然钱不多，这就是机会	n1418036562...	02-20
126	0	快到了57了，可以买点了。我今天踢人成功！哈哈	前海股权私募	02-20
70	0	谁是空狗，谁是多狗	北京网友	02-20
340	2	游资该出手了	北京网友	02-20
49	0	卖	周大福_六福	02-20
163	1	敢死队来了 抄底啊[兴奋][兴奋][兴奋][兴奋][兴	大展鸿图1998	02-20
108	0	57抛了	广东江门手机网友	02-20
1252	8	还有多少人在？ 还有多少人补仓？ 今天准备68卖	山水一叶	02-20
166	0	拉上来就出了，不玩了	超星神话	02-20
1594	6	（220）S瑞特~51.3不见不散！	紫云女神	02-20
142	0	子弹用光了，真想再买些呀	mp961690077...	02-20
123	0	操，跌停了，吗的	艳阳天16	02-20
81	0	能买了	狼怕羊	02-20
79	0	淡定，不卖	采采98	02-20
44	0	坚决不卖	广东梅州手机网友	02-20
